text_id,post_text,sentiment_label,topic_category
TXT_07794,Excited to be a part of the battle of Big Brother vs Little Brother tomorrow afternoon. Going to be fun. Call sheet is loaded and ready 2 go,Positive,Community_Discussion
TXT_07795,Kendrick Lamar became the 2nd most nominated artist at #GRAMMYs in a single night(11). The 1st one is Michael J.(12),Positive,Community_Discussion
TXT_07796,I wish Nicki would have flew across the stage and slapped that hoe !,Negative,Technical_Issues
TXT_07797,Can't wait for barbershop 3 and the last Friday to come out. Ice cube is a top actor,Positive,Community_Discussion
TXT_07798,"""Paul Dunne shares TheOpen lead after 54 holes. If it holds, would be 1st amateur to do so since Bobby Jones (1927).",Neutral,Community_Discussion
TXT_07799,Hillary can take her phony apology and shove it where the sun doesn't shine. She is only sorry she was caught it's all about power.,Negative,Community_Discussion
TXT_07800,Juncker + #EU want to rule over us for five years but only needs Parliament approval: = #UKIP 4 #BREXIT / @user,Neutral,Technical_Issues
TXT_07801,@user  this is YouGov tomorrow they could have the LibDems on 41%... but seeing the right weep into their Horlicks makes me smile:),Positive,Community_Discussion
TXT_07802,"""Tomorrow 7-14-15 the new Harper Lee novel """"Go set a Watchman"""" is released !!!""",Positive,Community_Discussion
TXT_07803,I may be the odd man out on this but I don\u2019t get all the buzz on this Kendrick Lamar. Decent I guess\u002c but not stellar.,Negative,Community_Discussion
TXT_07804,"""also, a musing: i want to dance to david bowie and the soundtrack to saturday night fever. i'd like there to be disco lights""",Positive,Community_Discussion
TXT_07805,"""Paul Dunne (A) #OpenChampionship was asked what will go through your mind when you tee off on Monday """"Make contact with the ball""""""",Neutral,Community_Discussion
TXT_07806,Nike socks on like he tryna dunk on his 5th grade teacher after a pop quiz,Positive,Feature_Feedback
TXT_07807,Frank Gifford Dead: 5 Fast Facts You Need to Know: Frank Gifford attends the 19th Annual Broadcasting &amp; Cable ...,Neutral,Community_Discussion
TXT_07808,"@user But i guess the PS4 may have it too. We have a ''media player'', and we can transfer songs to Share Factory using a USB drive.""",Neutral,Community_Discussion
TXT_07809,Justin Bieber may as well hold the copyright to the phrase WHAT DO YOU MEAN because I can't say it without hearing the song in my head,Neutral,Community_Discussion
TXT_07810,"""You can take UFC, MMA or heavyweight boxing but that Brock Lesnar vs Undertaker fight on @user may have been one of the best ever brawls.""",Positive,Community_Discussion
TXT_07811,"""News Alarm: Matt Adams (1B - StL) Matt Adams went 1-for-3 with a home run, a walk, and an RBI on Thursday in Game 5 of the NLCS.""",Neutral,Community_Discussion
TXT_07812,"""WOW Mike Why don't you talk to our great friends and allies Saudi Arabia, about where terrorists get their ideology.",Neutral,Community_Discussion
TXT_07813,"""\""""John 3:16\u002cthe Fab Four\u002cthe 50 Yard Line\u002cthe 13th floor\u002c9/11\u002cthe Dirty Dozen\u002cwe\u2019re all waiting for the 2nd coming...Numbers\""""-JMC #GreatSong""",Positive,Community_Discussion
TXT_07814,I've found lyrics of Kiryu - Kaika!!! YES!!! but I've sat down to listen a song and write it already...)),Positive,Technical_Issues
TXT_07815,"@user @user  If Tony Abbott and his cabinet are """"Christians"""" - please give me Muslims any day!  I'm 5th gen Australian!""",Negative,Community_Discussion
TXT_07816,Tina Fey and Amy Poehler will host the 70th Golden Globe Awards in January and\u002c for once\u002c I may care about an awards show!,Positive,Community_Discussion
TXT_07817,YES!+ long kriya followup tomo Oct 28th 7:30am - 9am @ TOK\u002c Koramangala.  Walk in for the weekly servicing of...,Neutral,Community_Discussion
TXT_07818,That kind of year in KC. Rivers over 18 fantasy its for only 3rd time of the season....for now.,Neutral,Community_Discussion
TXT_07819,"@user have Kerry ever gone down this road, Dara sat out a semi, and Donaghy didn't appeal a red from the Cork game when Lynch did?",Positive,Technical_Issues
TXT_07820,Sorta lucky Joe doesn\u2019t have twitter\u002c but seriously\u002c when he sees me on sunday morning he\u2019ll probably leave me alone,Positive,Community_Discussion
TXT_07821,David Wright doing David Wright things. On to the 13th still 5-5,Neutral,Community_Discussion
TXT_07822,@user But the point is that Corbyn's sympathy for IRA is not relevant in deciding whether to vote same way as him tomorrow,Negative,Community_Discussion
TXT_07823,"@user The first and the Last crap on this planet right is you Seth Rollins and on Sunday WWE Universe will get rid of this """"CRAP"""".""",Negative,Community_Discussion
TXT_07824,"""Deir Ezzor :: Colonel Mohammed Al-Abdullah, from the 4th Division, and the Lt. Recruit Feras Mohammed Al-Abdullah have defected #Syria Ne...""",Negative,Feature_Feedback
TXT_07825,this girl who literally bullied me since 7th grade bc i liked kpop is now into it too Man zfFuck u,Negative,Community_Discussion
TXT_07826,Q: Why #JavedHashmi resignd in d 1st place if he wantd to remain part of Parliament? &amp; why he left @user &amp; aftrwrds acceptd thr support?,Negative,Community_Discussion
TXT_07827,"""Maude Barlow is coming to North Carolina Oct 18. Hear her talk about Future of Water in NC!  STARworks Center, Star NC.",Neutral,Community_Discussion
TXT_07828,Reminder: Country Fest shows (Kenny Chesney and Jason Aldean) tonight and tomorrow. Expect heavy traffic in South Walpole and Rte. 1 areas.,Neutral,Community_Discussion
TXT_07829,Is it tomorrow night yet? I'm ready for David Wright.,Positive,Community_Discussion
TXT_07830,(taken from where the PM is clearly trying to avoid a future parallel with Tony Blair in history's view of him),Negative,Community_Discussion
TXT_07831,i am so excited for tomorrow's gala its gonna be awesome like everyone are going to be dressed super chic i feel like an adult,Positive,Community_Discussion
TXT_07832,@user BASIC NEEDS what part of this dont U understand. I just said communication may be EVENTUALLY important. Get a 10 euro Nokia,Negative,Community_Discussion
TXT_07833,Down to 2 at the final table. Merson and Sylvia. No shame for the kid Balsiger. 3rd place and $3.8 million is great for the 21 yr old.,Positive,Technical_Issues
TXT_07834,Not for fun! Rahul Gandhi &amp; Sonia Gandhi are ACCUSED in #NationalHerald criminal case And you forgot to prefix that,Negative,Community_Discussion
TXT_07835,"""Anyone want to buy 2 tickets to the Foo Fighters in Milton Keynes on Sunday, one of my workmates has some mates taht cant go""",Neutral,Community_Discussion
TXT_07836,Gonna be on the news tomorrow. I\u2019m going to be the girl wearing the Big Time Rush shirt. :D,Neutral,Community_Discussion
TXT_07837,Actually praying Calibraska comes out at midnight so I can buy it and listen before I have work tomorrow.,Neutral,Community_Discussion
TXT_07838,That 2nd half was shit LA didnt deserve to win it Vancouver played tough and didnt deserve to be screwed by the ref,Negative,Community_Discussion
TXT_07839,"""Justin Bieber is 1st, 2nd and 5th in the UK top 40  I'm not listening to the radio for a couple of months""",Negative,Community_Discussion
TXT_07840,@user you going to Shawn jawn tomorrow,Neutral,Community_Discussion
TXT_07841,"""With two outs in the 1st, Ryan Braun hustles out a double to right-center. #Brewers""",Neutral,Community_Discussion
TXT_07842,besides the Game 1 2nd Quarter Knicks vs Heat game... this might be the poorest officiated game throughout the entire playoffs bro. smh,Negative,Community_Discussion
TXT_07843,I may have just dropped two letter grades of intelligence after listening to that Kanye West rant...,Negative,Community_Discussion
TXT_07844,John Kasich may end up blowing by Jeb Bush before this is all over. Has a lot of the things pure insiders (which I am not) like.,Negative,Community_Discussion
TXT_07845,"""Going to see Rise Of The Planet Of The Apes next sunday. When @user first appears im going to shout \""""DRACO MALFOY!\"""" :D x""",Positive,Technical_Issues
TXT_07846,Can't wait to see eric church tomorrow with @user ! #drinkalittledrink #smokealittlesmoke,Positive,Community_Discussion
TXT_07847,"""Well, guess who's probably NOT gonna be the 6th man? Randy Orton. #RawBaltimore #RAW""",Neutral,Community_Discussion
TXT_07848,Halloween wore me out next on the list Danksgiving on Nov 23 at Big Fish Pub in tempe hit up for slots and info only a couple left,Negative,Community_Discussion
TXT_07849,*whispers* Ric Flair is at least a seventeen time World Champion. John Cena won't tie him if he wins on Sunday.,Positive,Community_Discussion
TXT_07850,"""First day back at work proper and it has been manic and fuck it, I'm booking that to go see the Milan derby in Jan as a late bday trip!""",Neutral,Community_Discussion
TXT_07851,"""Come down to Hype Park this Sunday for food, drink, and a video shoot with myself, Kinetik, Superior Thought, The Locksmiths and many more""",Positive,Technical_Issues
TXT_07852,"@user only September? Maybe it should be at least an ""No Oliver Willis after Labor Day""",Neutral,Community_Discussion
TXT_07853,Here is a column I compare Red Sox situation to Sharknado in the 11th paragraph. That is all ... via @user,Neutral,Community_Discussion
TXT_07854,"@user Can I please have a follow, I need someone to obsess with over AHS by Wednesday""",Neutral,Community_Discussion
TXT_07855,James Bond Spectre title song duties go to Sam Smith - Grammy Award-winner Sam Smith was confirmed Tuesday as the ...,Neutral,Community_Discussion
TXT_07856,"@user RT: """"Congratulations Miss USA 1st runner up! So proud to have @user represent the RG...""""",Positive,Community_Discussion
TXT_07857,@user Chris Evans should lose his voice more often if it means we get more listenable breakfast shows like this Monday and Tuesday's.,Negative,Community_Discussion
TXT_07858,@user Kendrick Lamar on Sunday! I\u2019m going to rub in how good it was...,Positive,Community_Discussion
TXT_07859,@user Bradley still batting 9th. That tells me a lot about the Red Sox.,Neutral,Community_Discussion
TXT_07860,@user @user Also\u002c Ashlee Simpson was booed at the Orange Bowl b/c that was her 1st live performance after SNL lip sync debacle,Negative,Community_Discussion
TXT_07861,"@user didn't iPOOP just came out with 3rd gen IJUNK not to long ago? why the 4TH??? CUZ they CAN NOT compete with SAMSUNG, ASUS,NEXES....,,,""",Negative,Community_Discussion
TXT_07862,"""Ancelotti says Khedira recovered and is ready to play, although not completely match fit. Imagine he could get minutes tomorrow #realmadrid""",Positive,Community_Discussion
TXT_07863,"@user Harper gets first chance, most seats won get 2nd chance. Easy. Harper does not play well with others, ask Danny Williams.",Positive,Community_Discussion
TXT_07864,You all have nothing to do in Islam......may Allah (SWT) keep misguiding you inshallah.,Negative,Feature_Feedback
TXT_07865,"""Blue Jays take the lead, Blue Jays 1, Red Sox 0  Top 1st",Neutral,Community_Discussion
TXT_07866,Kendrick Perkins may have the worst goatee in all of sports.,Negative,Community_Discussion
TXT_07867,"@user all the hoopla around the others and I'm sitting here, and my Kris Bryant man crush is 7th grade esque.""",Neutral,Community_Discussion
TXT_07868,May God bless me with a husband like David Beckham,Positive,Account_Security
TXT_07869,"""#worstroadtripever Only had one cassette in the car, U2's The Unforgettable Fire, which is great until you get a headache the 13th time thru""",Neutral,Community_Discussion
TXT_07870,Smith sacked by JPP on 3rd and 4. Loss of 9 and Andy Lee is out there for the first time.,Neutral,Community_Discussion
TXT_07871,"Finland's Nokia agrees on China joint venture with Huaxin: HELSINKI, Aug 28 (Reuters) - Finnish telecom equipm...",Neutral,Feature_Feedback
TXT_07872,"""Celebrity Juice is decent tonight :) Alex Reid, good answer on the last question.""",Positive,Feature_Feedback
